stress_id,timestamp,neighborhood,ward,pm25,pm10,temperature_celsius,humidity_percent,flooding_risk,drainage_stress,garbage_overflow_reports,noise_pollution_db,tree_cover_percent,heat_risk_level,waterlogging_reports,environmental_score,latitude,longitude
ddb83b12-210b-4f24-8a5f-5c0c4b3b7e25,2026-06-25 17:22:06 UTC,Bowbazar,47,27.3,33.1,28.3,92.2,8.42,8.36,9,86.1,7.0,Low,23,6.64,22.563409,88.353512
0c09f7fb-80b7-465a-aab1-af07f9c87323,2026-04-05 04:27:01 UTC,Ballygunge,69,155.3,234.0,37.5,49.4,1.44,3.36,5,68.2,20.0,High,0,7.08,22.526369,88.366534
d49d5582-fd11-454a-a45a-b2f1b3b3398f,2026-06-19 22:45:39 UTC,Lake Market,88,165.2,248.0,34.5,72.8,1.06,1.27,0,66.6,16.0,Moderate,0,6.7,22.509554,88.348684
b6a4f080-e9cd-4f04-bf00-c53dcf0c3293,2026-06-03 08:31:30 UTC,New Town,103,85.1,130.3,36.8,75.8,2.41,1.94,0,75.3,22.0,High,0,5.35,22.571184,88.47191
529b62e8-0346-4830-b5e7-87f18ba957e2,2026-03-31 19:21:04 UTC,Behala,120,153.4,210.4,31.8,66.8,0.25,1.69,2,79.1,15.0,Moderate,0,6.86,22.488844,88.317173
274375ef-9f3b-4264-b3c2-35d98250595f,2026-03-30 05:16:16 UTC,Jadavpur,96,170.8,228.7,32.5,66.5,1.74,0.75,0,61.0,18.0,Moderate,0,6.5,22.50457,88.363388
ac629309-22c8-4e4e-b03b-c4340871cd32,2026-03-15 10:20:43 UTC,New Town,101,98.3,146.1,32.2,64.3,0.73,3.27,1,79.4,22.0,Moderate,0,6.1,22.570284,88.45731
8b6dec1f-5cdd-46d4-9dec-f7f99d82b886,2026-04-18 03:40:04 UTC,Alipore,82,117.7,142.8,40.2,50.6,1.74,2.05,4,57.2,32.0,Extreme,0,6.97,22.530296,88.328128
43f0a07b-3993-42bc-bebc-ad62511765de,2026-04-06 02:03:19 UTC,Alipore,82,95.2,130.1,36.7,53.5,1.74,2.95,0,60.9,32.0,High,0,5.37,22.531377,88.326673
3695d73b-fcb4-4d88-9225-946d2414fb6a,2026-04-03 09:20:28 UTC,Shyambazar,12,107.5,166.5,38.8,49.3,1.27,2.79,1,78.3,9.0,High,0,6.37,22.596195,88.370656
061f10db-ae87-4c53-974b-c5981ae71b7c,2026-05-05 20:59:03 UTC,Ballygunge,72,131.1,162.2,36.3,47.5,0.97,2.93,1,73.5,20.0,High,0,6.57,22.526001,88.366306
6fb8691f-831e-4e2c-846e-075025367558,2026-03-24 20:25:11 UTC,Gariahat,85,111.4,152.3,31.9,60.7,0.33,3.05,1,87.9,10.0,Moderate,0,6.7,22.521298,88.37219
a0cdba4e-705a-493a-bf39-33d9356302cf,2026-03-27 18:54:42 UTC,Gariahat,85,118.4,179.4,31.4,60.7,0.03,2.21,0,85.2,10.0,Moderate,0,6.53,22.516059,88.371441
bbfdab99-b59e-4b45-be34-474463620c69,2026-05-19 20:00:49 UTC,Behala,120,159.5,239.8,38.8,54.3,0.01,0.79,0,77.5,15.0,High,0,6.68,22.499324,88.316907
bf44d5bc-7baf-41fb-84fd-7530cadc648b,2026-06-30 23:28:37 UTC,Alipore,74,27.4,30.7,28.3,96.2,8.85,8.71,7,56.1,32.0,Low,11,5.64,22.527571,88.331459
bc6f2aee-9140-4e13-bf09-76e53d8d73e1,2026-04-03 06:50:12 UTC,Behala,120,173.1,231.7,37.6,52.4,2.15,1.45,3,62.3,15.0,High,0,6.84,22.496331,88.305049
87fd5e19-b5fb-48e8-acae-3b84a959e6fa,2026-04-06 16:40:00 UTC,Alipore,74,121.6,192.2,37.5,47.1,0.23,3.16,2,61.9,32.0,High,0,5.98,22.525939,88.326968
244108ea-0868-4cc0-befc-c619a2dff672,2026-05-20 22:21:51 UTC,Gariahat,85,127.5,183.4,37.1,52.8,0.26,2.32,3,74.2,10.0,High,0,6.53,22.519893,88.365898
d7f8287a-91d0-455d-a8c3-6c7353c3bb97,2026-06-24 03:02:11 UTC,Lake Market,88,94.3,116.7,33.7,76.1,0.73,1.18,3,67.5,16.0,Moderate,0,5.27,22.511183,88.352436
adc29abf-0d74-478d-aebe-6c940a902e11,2026-05-23 03:38:02 UTC,Tollygunge,97,84.3,112.1,37.2,45.2,0.75,1.5,4,63.9,22.0,High,0,4.97,22.48847,88.349366
f554ee7a-e305-4070-beba-514bcd5ec6e9,2026-03-18 13:48:10 UTC,Alipore,82,159.9,239.0,30.5,61.5,0.29,2.87,3,62.9,32.0,Moderate,0,6.68,22.527017,88.325903
15283026-5d8c-4c1e-a7bf-ef445611ab7a,2026-04-15 06:06:48 UTC,Tangra,57,142.1,215.0,37.6,54.1,0.99,2.76,0,64.5,9.5,High,0,6.77,22.552432,88.390602
204a3347-f4a3-455f-9509-fa0b9965a6d1,2026-05-09 03:09:15 UTC,Kasba,91,149.2,202.8,38.9,49.3,1.66,3.43,4,65.3,12.5,High,0,7.07,22.515017,88.385522
fd28bf0c-8bb9-4d2f-9c01-b02bde3d7684,2026-05-06 01:21:57 UTC,Alipore,82,15.3,19.7,26.9,92.1,6.81,8.32,7,60.9,32.0,Low,22,5.38,22.532856,88.333322
bf5a5f70-6b0d-41b6-b501-77d82d99dcf1,2026-05-26 23:50:35 UTC,Park Circus,60,44.1,49.5,24.6,91.9,8.56,9.58,8,71.6,8.0,Low,24,7.03,22.545978,88.369638
3fa1e79e-12a7-4987-b19e-37780b913a65,2026-06-09 14:08:21 UTC,Bowbazar,47,97.4,125.1,34.0,79.0,0.22,0.62,0,71.8,7.0,Moderate,0,5.43,22.562229,88.358907
362c0709-bbe4-466f-9403-56c05330f94c,2026-06-09 16:09:50 UTC,Tollygunge,97,93.6,133.1,32.8,78.0,0.37,1.8,2,62.3,22.0,Moderate,0,5.22,22.493646,88.348657
b1c2bd75-d3d2-43db-813d-efdc5857ab39,2026-04-15 02:01:12 UTC,New Town,101,132.0,182.8,39.7,47.7,2.05,1.41,1,64.1,22.0,Extreme,0,7.4,22.582297,88.460338
cbc623ac-4d48-41af-a6e0-fac09319316f,2026-05-02 05:01:03 UTC,Salt Lake,28,141.5,175.2,39.8,49.0,0.9,2.97,5,63.6,28.0,Extreme,0,7.93,22.583649,88.414794
65d1be99-62b9-424a-a128-2fce9a09cf50,2026-04-10 14:09:18 UTC,Bowbazar,47,92.5,130.6,37.7,47.2,1.8,0.69,3,75.3,7.0,High,0,5.42,22.56945,88.359488
5181b064-017a-4eae-9911-16fb2626a5cb,2026-06-30 02:38:23 UTC,Lake Market,88,35.6,40.1,26.1,92.9,8.21,8.86,8,63.3,16.0,Low,15,6.32,22.514318,88.348957
6e9311e9-33fb-4d76-a1c9-870451b56e02,2026-05-21 16:44:50 UTC,Park Circus,65,22.6,27.6,27.5,88.4,9.36,7.61,9,71.2,8.0,Low,29,6.0,22.541211,88.366122
5b082030-710b-4cb6-950d-e0a7fb3fa7a6,2026-05-14 04:56:21 UTC,Kasba,92,156.4,223.0,36.5,51.1,0.2,2.89,3,63.4,12.5,High,0,7.01,22.515349,88.387213
dddc1f6c-2214-4290-8ad0-e0c94413cdd6,2026-03-23 16:20:34 UTC,Howrah,15,90.2,109.6,33.8,68.3,2.42,3.41,3,73.6,6.5,Moderate,0,6.17,22.584958,88.329972
88e52877-8ba6-4c0f-9e77-040ed8cf5a9d,2026-05-03 05:18:42 UTC,Alipore,74,115.8,139.0,37.4,47.8,2.05,2.81,1,60.0,32.0,High,0,5.72,22.527031,88.325403
a621d556-7eb3-4170-b43b-4ddc85a3966a,2026-05-19 00:17:45 UTC,Park Circus,64,112.6,141.6,38.6,54.8,0.25,1.05,3,69.7,8.0,High,0,5.8,22.543182,88.367738
aa8237e6-af45-42d2-a61e-d4fef172d109,2026-07-01 06:31:37 UTC,Kasba,92,105.0,145.6,32.3,68.3,1.65,2.49,3,61.7,12.5,Moderate,0,5.83,22.517414,88.38145
267d4336-373e-407b-aa06-822736c8f2d5,2026-06-27 00:35:04 UTC,Tollygunge,95,167.1,235.7,34.7,75.8,1.44,1.98,3,64.1,22.0,Moderate,0,6.78,22.494518,88.348649
bfeb3264-215f-4c45-9584-27121cf8dac5,2026-05-30 16:02:51 UTC,Kasba,92,152.9,199.0,39.2,48.6,0.49,2.87,4,68.3,12.5,Extreme,0,8.54,22.51704,88.386621
6e610da6-cb2f-46ed-9bee-d9a6393b7906,2026-05-26 16:55:45 UTC,Ballygunge,68,16.2,19.3,24.9,91.8,8.53,9.94,2,68.9,20.0,Low,20,6.28,22.534983,88.366269
7ad9bec6-3fe3-472e-9cbc-820c936cb906,2026-05-08 03:35:02 UTC,Lake Market,88,120.0,188.2,36.6,50.3,0.74,2.6,1,62.1,16.0,High,0,6.1,22.508833,88.345317
65577dea-6af5-4f85-b458-fa1b965a776f,2026-07-01 17:50:37 UTC,Salt Lake,31,150.6,185.3,31.2,68.6,0.54,1.15,1,71.2,28.0,Moderate,0,6.22,22.579792,88.432358
dc243b6e-89ad-4218-a081-bc4f6cf80c2f,2026-06-20 23:40:38 UTC,Howrah,15,137.7,172.0,35.6,75.8,0.34,3.39,6,69.2,6.5,High,0,7.03,22.577229,88.337419
03739050-4e63-4541-ab89-1b1978f05c46,2026-06-07 23:57:27 UTC,Gariahat,85,122.3,189.5,33.1,74.3,1.02,1.79,3,73.3,10.0,Moderate,0,6.25,22.516554,88.373789
942bbbe5-01c1-442c-8232-cfe5635f7a77,2026-05-17 11:42:27 UTC,Tangra,58,123.9,152.2,36.9,51.3,2.19,1.64,3,78.6,9.5,High,0,6.35,22.552123,88.394058
2214b8e9-cc76-41ac-a5a3-10cbc5fd72da,2026-05-23 05:13:35 UTC,Jadavpur,99,114.4,174.0,38.0,47.6,1.54,2.81,2,63.2,18.0,High,0,6.04,22.490046,88.370243
19d88874-b3ea-4a8a-a8cd-ef18e5e744cd,2026-07-01 09:45:55 UTC,Park Circus,64,119.1,183.8,30.6,66.9,1.43,3.37,1,84.6,8.0,Moderate,0,6.92,22.546899,88.366228
c177294d-79aa-4930-ad25-093998032672,2026-06-05 10:56:56 UTC,Behala,119,94.0,130.8,33.0,78.7,1.61,0.53,3,77.4,15.0,Moderate,0,5.29,22.493736,88.318121
cfcea285-52aa-40f9-9068-e1f26ea9ba53,2026-03-14 01:35:33 UTC,Park Circus,60,122.9,189.8,30.0,60.3,1.46,1.24,3,71.7,8.0,Moderate,0,6.1,22.542737,88.371846
909d6dee-62a3-4c50-ab94-39149703b86c,2026-05-15 01:37:07 UTC,Tangra,57,123.3,185.4,38.6,47.7,0.44,3.26,2,64.9,9.5,High,0,6.55,22.549212,88.384846
23da87ef-2f6b-4801-9563-2cb94e809d8f,2026-05-15 06:20:14 UTC,Alipore,82,128.8,158.6,39.2,47.4,0.12,2.55,0,63.7,32.0,Extreme,0,7.48,22.525111,88.334001
47e9efb7-2e39-489f-a680-71a0d3b43a72,2026-03-23 04:37:59 UTC,Kasba,91,95.3,150.9,33.1,64.3,0.19,1.2,0,62.0,12.5,Moderate,0,5.26,22.519894,88.381706
322be0cf-e9df-4484-8757-dde6b7008e37,2026-04-11 07:16:46 UTC,Tollygunge,94,177.9,281.0,39.8,53.7,0.32,2.83,4,62.3,22.0,Extreme,0,8.71,22.483253,88.347721
43d7565e-f3e0-4c29-a969-e80442a086d4,2026-03-09 12:09:28 UTC,Tollygunge,98,162.7,209.1,31.2,68.7,1.14,2.55,3,68.2,22.0,Moderate,0,6.94,22.482141,88.346082
a2ebdc23-fe41-4b15-8c18-2f749797375c,2026-04-18 05:29:59 UTC,Jadavpur,93,125.0,154.0,39.1,48.4,1.13,1.09,3,64.5,18.0,Extreme,0,7.26,22.499079,88.373164
3d1f5515-eddd-4ff3-bcce-184a612ee950,2026-06-20 17:51:13 UTC,Behala,121,114.9,162.3,34.0,71.1,0.4,1.42,3,73.7,15.0,Moderate,0,5.9,22.500418,88.312506
118ffd6a-350c-4505-a7aa-9cea5e5023b9,2026-03-31 11:59:02 UTC,Gariahat,86,148.0,207.7,32.1,68.5,2.04,1.85,2,87.6,10.0,Moderate,0,7.07,22.518106,88.370184
b00f9e56-1591-46f2-844f-2bfd9678a03c,2026-04-27 17:35:18 UTC,Jadavpur,96,85.8,129.4,39.2,48.6,2.1,3.07,0,74.3,18.0,Extreme,0,7.26,22.501111,88.360102
14010fd9-19df-4768-8d9d-eaa12b722a15,2026-05-27 02:45:54 UTC,Howrah,20,37.5,46.9,29.4,96.2,9.51,9.17,2,76.4,6.5,Low,13,6.9,22.584894,88.328046
63f846ac-21ba-4732-9160-93d514a4a86c,2026-03-25 15:05:28 UTC,Gariahat,86,99.2,128.9,34.2,64.4,2.0,1.35,1,76.8,10.0,Moderate,0,5.73,22.520278,88.367876
1134611d-0f46-408b-b953-dedd19dadb60,2026-06-13 20:25:18 UTC,Tollygunge,95,134.9,188.8,33.6,78.7,1.25,3.01,3,77.6,22.0,Moderate,0,6.71,22.484993,88.346963
bf596822-9e51-4fd5-bbd5-15983b0f7de0,2026-03-28 15:55:45 UTC,Park Circus,60,179.3,250.9,32.1,67.9,1.05,2.24,5,73.5,8.0,Moderate,0,7.57,22.54069,88.368043
8707ee8f-ef98-4215-ae5d-ac3cffd51327,2026-04-07 16:27:14 UTC,Lake Market,90,142.8,177.2,35.9,52.0,2.08,2.44,0,64.9,16.0,High,0,6.57,22.511874,88.352874
3cf94d31-a6d1-4786-ad6a-69fe836bfd8a,2026-05-07 10:45:48 UTC,Behala,121,25.9,31.4,26.6,95.8,6.64,7.31,5,78.4,15.0,Low,17,5.98,22.486997,88.314707
e8913044-95f2-4480-89b4-8397a6b41fbd,2026-05-04 23:30:39 UTC,Alipore,74,115.1,176.5,37.9,49.3,2.05,1.6,3,63.4,32.0,High,0,5.41,22.525856,88.332722
49c16d9d-a2cf-44ae-986f-827a69cc1e11,2026-05-29 04:05:36 UTC,New Town,102,91.5,137.9,38.2,53.3,2.12,1.68,0,67.6,22.0,High,0,5.25,22.578652,88.472353
72fd3f6e-cfeb-45c8-b358-5d57f71fee0b,2026-03-17 02:15:01 UTC,Alipore,74,93.7,116.1,33.9,67.0,1.28,1.33,0,58.4,32.0,Moderate,0,4.8,22.52508,88.334733
27398f02-22d0-4a06-9cd0-622d416bff63,2026-03-16 05:16:49 UTC,New Town,103,132.5,209.1,31.9,69.3,1.43,1.6,3,66.2,22.0,Moderate,0,6.01,22.594088,88.471005
dfd83054-f623-4d25-b7a8-7637f3b0182a,2026-06-23 19:05:19 UTC,Gariahat,86,105.3,165.2,34.1,70.1,1.34,0.99,1,81.2,10.0,Moderate,0,5.83,22.517933,88.367835
954c4afc-3194-49a8-9a7e-db46353df329,2026-05-06 11:37:03 UTC,Howrah,20,18.0,22.4,24.8,88.0,7.45,7.65,9,82.8,6.5,Low,23,6.18,22.590442,88.321469
c9b31715-b03d-4a41-9f38-ddc21bb435c9,2026-04-18 05:41:06 UTC,Salt Lake,33,140.2,172.7,40.4,49.6,0.64,1.96,4,61.6,28.0,Extreme,0,7.56,22.591808,88.409712
c90c2a3d-2094-4a24-bc5d-fcc9156558b2,2026-07-04 15:06:38 UTC,Behala,120,122.2,182.5,31.5,66.7,0.62,0.81,1,66.8,15.0,Moderate,0,5.72,22.490924,88.307085
593090af-548e-4bb5-aba9-b08da2a626cc,2026-05-30 05:43:29 UTC,Gariahat,85,133.3,180.7,36.6,51.5,0.55,0.75,2,75.4,10.0,High,0,6.2,22.516442,88.374731
79ede155-4f39-429d-bcc9-574e1b986b6e,2026-06-12 03:12:34 UTC,Lake Market,90,82.1,104.8,35.3,73.3,1.47,0.8,1,66.7,16.0,High,0,4.9,22.514915,88.346035
ff180c3b-de93-4896-8f34-23f0802923b5,2026-05-24 05:51:26 UTC,Park Circus,65,130.5,196.7,37.0,48.6,1.76,2.77,3,74.1,8.0,High,0,6.76,22.545416,88.374506
128856ca-c927-42d4-a4e8-337f0cfd2d43,2026-05-20 17:47:35 UTC,Tollygunge,97,138.1,196.1,37.8,45.5,2.18,0.76,3,80.6,22.0,High,0,6.16,22.48006,88.341025
7526e19a-8e1f-430d-9879-6a748601a021,2026-05-20 19:24:01 UTC,Bowbazar,47,119.3,186.4,37.0,45.6,0.1,2.74,1,86.5,7.0,High,0,6.8,22.571109,88.359453
7740fe6c-432e-4ebc-9875-b16b84b7748c,2026-03-31 12:51:43 UTC,Behala,118,165.9,207.1,31.1,62.6,2.15,2.99,0,62.3,15.0,Moderate,0,7.16,22.499087,88.323299
38020fb3-d984-4970-85bc-80e2689caf4f,2026-05-29 17:22:43 UTC,Jadavpur,99,162.8,195.5,39.0,53.5,2.08,1.24,3,79.3,18.0,Extreme,0,8.35,22.500514,88.374507
d3f67d71-47b5-4ea4-9f65-40a6b9271dcf,2026-04-24 05:10:42 UTC,Tangra,58,139.6,175.0,37.1,51.5,0.75,1.56,0,63.0,9.5,High,0,6.33,22.546378,88.394655
08a278c6-d740-417b-8542-927b8d20baf2,2026-04-22 18:52:26 UTC,Bowbazar,47,41.0,52.5,28.4,88.4,10.0,9.91,9,86.9,7.0,Low,15,7.39,22.569773,88.353795
6c0d9b55-53d0-4c23-ad4f-ac0737450e0d,2026-05-21 03:55:05 UTC,Gariahat,85,35.7,39.4,26.0,96.2,6.77,9.11,7,74.3,10.0,Low,11,6.73,22.517389,88.373382
b780881d-3f1e-4e88-aa0a-b1580988eee1,2026-05-06 17:22:51 UTC,Park Circus,60,42.0,51.4,29.1,96.7,7.8,8.36,4,82.7,8.0,Low,11,6.84,22.547435,88.368419
8488c5ad-a7b9-49a2-8456-07b25324f7fa,2026-06-14 21:28:18 UTC,Alipore,74,174.4,275.1,32.8,70.3,0.62,2.2,4,58.8,32.0,Moderate,0,6.68,22.533932,88.333226
9448b20f-640e-49d5-a85b-f0f0f4281fe2,2026-04-03 04:08:00 UTC,Tollygunge,97,96.5,144.2,40.0,48.7,0.83,0.81,0,63.1,22.0,Extreme,0,6.5,22.486674,88.340354
2a7efac7-5e86-4eb7-b2ed-668a524a72ff,2026-03-31 23:00:22 UTC,Salt Lake,30,144.1,200.5,31.3,68.9,0.91,1.0,2,57.3,28.0,Moderate,0,5.77,22.573036,88.406394
0637591e-ec36-4f58-9fcf-6eccd46a58bf,2026-06-18 16:30:39 UTC,Park Circus,60,40.4,50.3,26.3,91.8,9.48,9.58,9,74.3,8.0,Low,8,7.01,22.542278,88.371469
904851ff-5700-4492-a4b5-15eb4457644f,2026-06-14 14:01:48 UTC,Shyambazar,12,171.1,255.9,35.8,78.0,1.45,0.77,3,67.3,9.0,High,0,6.82,22.60264,88.372385
1ba0b149-5af7-4313-b572-a366680b7bfa,2026-04-09 23:52:20 UTC,Bowbazar,47,134.5,163.4,36.4,47.8,2.26,2.85,2,76.9,7.0,High,0,6.94,22.570404,88.360623
ab27b70a-583e-4c7d-81d9-8aba1a8d4efc,2026-06-28 12:05:50 UTC,Lake Market,87,140.7,188.6,33.5,72.6,0.73,1.75,0,68.1,16.0,Moderate,0,6.38,22.51025,88.35211
edb232ad-dd98-4a25-a9b8-ddd3149c9b01,2026-07-01 16:02:52 UTC,Behala,121,171.5,232.5,32.1,60.1,1.01,0.53,0,61.8,15.0,Moderate,0,6.52,22.485132,88.310579
9482469a-160b-46cf-bcad-591626617246,2026-04-29 18:06:58 UTC,Tangra,57,135.3,170.7,37.5,53.4,2.43,1.38,1,77.3,9.5,High,0,6.48,22.545915,88.393134
92ccbf95-266f-4a5a-b403-5449927fe7cc,2026-04-13 13:28:37 UTC,Kasba,92,179.8,272.8,35.9,49.5,0.78,2.19,0,67.7,12.5,High,0,7.36,22.517649,88.38477
a93ba8c9-2bbf-4b2e-b6e4-61193dafde67,2026-04-26 03:08:43 UTC,Bowbazar,47,120.6,183.1,37.8,45.1,0.27,2.72,3,69.8,7.0,High,0,6.48,22.568064,88.353977
35e7fc97-5838-4e31-b4cc-d7afea1b14b4,2026-04-10 15:15:18 UTC,Gariahat,85,99.6,154.7,39.3,45.5,2.22,2.06,0,73.9,10.0,Extreme,0,7.39,22.515476,88.373711
ec949843-5695-4c56-8a93-5346b8930287,2026-06-30 04:08:31 UTC,Alipore,82,19.2,24.9,25.3,93.9,9.55,8.28,10,61.2,32.0,Low,4,5.45,22.529025,88.328801
9da6a1f4-44e4-461a-ad20-2b9487963903,2026-03-22 09:19:31 UTC,Gariahat,86,93.8,139.4,32.6,68.2,0.77,2.84,0,87.2,10.0,Moderate,0,6.27,22.515105,88.371713
3544223b-b386-4999-87a8-4c55b57c5385,2026-03-11 18:49:52 UTC,Howrah,21,130.0,199.1,31.0,65.4,0.03,2.31,1,88.3,6.5,Moderate,0,6.93,22.591942,88.323328
9dc74aac-f20c-46ee-b461-a1c13341fd09,2026-03-28 08:10:19 UTC,Bowbazar,48,108.4,156.5,33.4,67.3,1.97,1.69,3,83.6,7.0,Moderate,0,6.21,22.568165,88.356732
6c9709ba-9880-406d-a3d5-80d10272f272,2026-07-02 00:36:37 UTC,New Town,102,151.8,226.9,31.4,64.2,0.65,1.08,2,63.3,22.0,Moderate,0,6.19,22.586376,88.461778
1981538a-6242-41c3-8b69-785aa97f765f,2026-03-27 04:47:07 UTC,Lake Market,90,85.0,127.9,29.9,60.5,0.14,2.4,1,66.7,16.0,Low,0,5.43,22.512327,88.346791
7238cd18-b017-4265-a3f7-a7230e41a900,2026-04-07 17:19:44 UTC,Alipore,74,165.8,264.4,36.8,54.1,1.74,0.93,0,75.1,32.0,High,0,6.46,22.533206,88.327888
82d12ce2-4805-4349-833d-a43f938c0b92,2026-04-17 02:27:54 UTC,Behala,119,126.6,164.8,38.4,50.5,1.09,1.23,3,66.3,15.0,High,0,5.93,22.492068,88.321007
ae188188-1f15-4ff6-ab2f-e20562b25ee4,2026-04-30 01:38:56 UTC,Tangra,58,160.4,243.5,35.6,53.5,2.34,1.9,3,63.9,9.5,High,0,6.87,22.553961,88.385762
d685b254-ef05-4106-a658-2e9ece923c69,2026-05-14 14:45:08 UTC,Salt Lake,28,91.4,111.4,38.1,46.7,0.66,0.9,1,56.3,28.0,High,0,4.66,22.580954,88.427945
50104072-9e47-47ac-90c2-d64bb31f5029,2026-03-28 18:18:14 UTC,Howrah,15,144.7,217.1,29.6,65.9,1.89,1.59,1,82.6,6.5,Low,0,6.89,22.576093,88.331001
1970c950-be7f-4623-bcf6-f538ec6b0e2f,2026-05-14 16:21:20 UTC,Kasba,91,99.5,122.6,39.2,50.5,0.36,2.86,2,69.0,12.5,Extreme,0,7.48,22.515434,88.385658
4fc7da4a-803f-4448-b6f0-3801b2516859,2026-04-01 03:32:26 UTC,Gariahat,86,105.4,162.6,36.4,48.8,0.82,2.2,2,69.6,10.0,High,0,5.96,22.517649,88.366927
3844dd73-aeca-4d81-8cd3-f1b7a58a0ff6,2026-07-05 09:33:35 UTC,Jadavpur,96,132.7,194.6,33.0,68.7,0.49,3.36,4,75.5,18.0,Moderate,0,6.81,22.500746,88.366685
a374bcc5-534d-4dcf-9e79-2b4711e2c68a,2026-06-02 12:35:01 UTC,New Town,102,171.5,251.8,36.9,70.0,2.25,2.86,0,67.1,22.0,High,0,7.19,22.586596,88.453411
979c22b6-2af6-42a3-b224-a9ea60de808a,2026-04-11 07:59:42 UTC,Bowbazar,48,119.6,160.2,39.0,54.0,1.03,1.82,3,73.0,7.0,Extreme,0,7.76,22.562587,88.360733
150e7bcd-eccf-473e-8d59-82deb2d4f15f,2026-05-01 00:27:13 UTC,Park Circus,64,146.0,186.3,36.2,50.1,2.39,1.55,3,72.3,8.0,High,0,6.67,22.543057,88.369523
1f29bc5d-c0e1-4c9e-8d0f-9132fc638d00,2026-06-03 04:16:36 UTC,Tangra,57,157.5,215.7,36.8,73.9,1.18,1.38,1,64.6,9.5,High,0,6.67,22.550731,88.382774
1541e706-72bf-45e5-8e75-f175d5ce97e2,2026-05-22 05:39:59 UTC,Howrah,21,156.5,250.2,39.1,49.8,0.08,2.27,0,69.7,6.5,Extreme,0,8.57,22.587033,88.337955
1b4c37c2-28f5-4782-8c2d-b6e79ef3b657,2026-05-04 19:29:18 UTC,Tollygunge,98,165.5,224.6,37.5,48.0,1.81,2.91,2,78.9,22.0,High,0,7.32,22.484073,88.345467
c381b562-842b-484d-ba88-1b4be50c5599,2026-04-05 20:50:45 UTC,Shyambazar,12,100.4,121.1,39.6,54.6,0.79,0.56,4,78.3,9.0,Extreme,0,7.06,22.595288,88.371144
5905361e-382f-441e-b284-7d878599e7c5,2026-05-26 12:25:44 UTC,Bowbazar,48,30.6,36.7,29.1,94.9,9.57,9.79,3,72.2,7.0,Low,11,6.85,22.565926,88.356276
86c4129a-9a7f-4226-be7c-edec66ae5db3,2026-03-08 05:24:55 UTC,Tollygunge,98,143.3,182.9,30.4,61.2,2.39,3.34,2,68.4,22.0,Moderate,0,6.8,22.487986,88.341191
76bfcff0-f6db-4e28-8df1-2b66b4364f40,2026-03-15 02:53:11 UTC,Alipore,74,85.5,107.3,31.9,60.2,0.19,1.98,4,56.8,32.0,Moderate,0,4.8,22.525392,88.331601
74464715-03c8-4751-bc49-822977786b70,2026-03-28 06:24:47 UTC,Park Circus,60,169.7,215.2,32.2,63.8,0.72,2.7,3,75.4,8.0,Moderate,0,7.55,22.542026,88.36575
3a8b0df2-b661-4622-b626-0992a1f624ee,2026-03-17 02:53:50 UTC,Ballygunge,72,173.8,222.2,29.6,64.7,1.32,2.17,3,61.4,20.0,Low,0,6.96,22.528963,88.366165
a8d16e54-d32d-44df-9ed6-acb75572a247,2026-05-01 10:49:11 UTC,Park Circus,65,157.8,222.1,38.6,46.5,2.43,2.5,2,85.9,8.0,High,0,7.46,22.541341,88.371657
3b358a50-f547-452c-8f33-55b932da38c4,2026-05-14 04:57:31 UTC,Bowbazar,47,173.4,276.0,36.3,53.6,2.5,2.62,3,73.7,7.0,High,0,7.59,22.569817,88.360497
df36ca0b-f60f-4ba4-9a85-0285bb552637,2026-04-10 16:04:53 UTC,Bowbazar,47,157.1,237.1,35.5,51.7,1.28,1.55,1,74.6,7.0,High,0,6.96,22.568628,88.354042
52f985ed-c7fa-477b-b6d9-3b62ea31f0e6,2026-04-29 19:57:38 UTC,Park Circus,64,154.7,208.8,38.0,46.2,2.15,1.43,3,81.3,8.0,High,0,6.99,22.538154,88.373307
8fea1f34-6c9e-4c83-8cc6-e8bda48e8232,2026-04-20 08:25:23 UTC,Shyambazar,11,174.4,248.2,40.2,47.3,0.29,2.76,2,76.3,9.0,Extreme,0,9.16,22.601173,88.367153
8bf39d54-42bc-4baf-8136-be1a15d76b64,2026-04-12 18:10:39 UTC,Tangra,58,179.3,245.9,39.5,54.9,1.1,3.2,4,77.2,9.5,Extreme,0,9.4,22.55384,88.388184
9be667c2-2f90-4d97-b381-8143e311504f,2026-07-05 08:22:14 UTC,Shyambazar,12,126.6,191.3,33.4,69.5,1.98,1.78,5,78.4,9.0,Moderate,0,6.45,22.595659,88.369571
35d0f43d-3edf-42d8-80bb-77d6773c4c5a,2026-03-18 08:30:23 UTC,Salt Lake,32,158.1,196.5,33.0,67.4,0.98,1.96,2,70.4,28.0,Moderate,0,6.6,22.567418,88.42997
b84eaeea-6a74-418b-b352-3d447925941b,2026-03-11 08:29:07 UTC,Howrah,21,109.9,160.8,33.3,66.8,2.37,3.03,2,86.4,6.5,Moderate,0,6.71,22.593846,88.330195
b2cc0744-d4ea-4b1a-b64d-5242f0ffc42b,2026-06-17 20:04:18 UTC,New Town,102,43.4,48.1,25.5,95.4,9.14,8.94,8,74.5,22.0,Low,12,6.6,22.582257,88.450413
